customer_id,age,gender,item_purchased,product_type,purchase_amount,location,size,color,season,review_rating,subscription_status,shipping_type,discount_applied,previous_purchases,payment_method,frequency_of_purchases,age_group,purchase_freq_days
8280,60,Female,Watch,Luxury Goods,25.91,Ohio,S,Brown,Summer,2.8,Yes,2-Day Shipping,No,10,Cash,Quarterly,senior,90
8281,60,Female,Shorts,Apparel,73.15,Ohio,S,Olive,Summer,3.010953979,No,Next Day Air,No,24,Debit Card,Quarterly,senior,90
8282,51,Female,Shorts,Apparel,73.74,Rhode Island,M,Maroon,Summer,2,No,Free Shipping,Yes,23,Bank Transfer,Monthly,middle_aged,30
8283,38,Male,Dress,Apparel,108.13,Hawaii,M,Pink,Fall,3.1,No,Standard,No,15,Credit Card,Quarterly,adult,90
8284,49,Female,Shoes,Footwear,72.71,Rhode Island,M,Purple,Winter,2.991810919,No,Express,Yes,18,PayPal,Monthly,middle_aged,30
8285,32,Female,Sweater,Apparel,56.03,New York,L,Olive,Spring,2.7,No,Standard,No,27,PayPal,Fortnightly,adult,14
8286,68,Female,Watch,Luxury Goods,77.76,Rhode Island,S,Teal,Fall,1.3,No,Express,No,53,PayPal,Bi-Weekly,senior,14
8287,69,Male,Jacket,Outerwear,111.68,Rhode Island,L,Turquoise,Summer,2.982608696,No,Express,No,44,PayPal,Bi-Weekly,senior,14
8288,66,Female,Shorts,Apparel,108.52,Hawaii,M,White,Winter,4.6,Yes,Express,No,22,Venmo,Weekly,senior,7
8289,53,Female,Shorts,Apparel,20.41,Ohio,L,Green,Spring,3,No,Store Pickup,Yes,26,Cash,Weekly,middle_aged,7
8290,18,Female,Sweater,Apparel,15.46,Kentucky,M,Silver,Summer,1.8,No,Express,No,25,Bank Transfer,Fortnightly,young,14
8291,39,Female,Jeans,Apparel,77.94,California,L,Purple,Spring,3.010953979,Yes,Next Day Air,No,8,Venmo,Weekly,adult,7
8292,63,Female,Jeans,Apparel,83.17,New York,S,Brown,Spring,4.9,No,Store Pickup,No,54,PayPal,Monthly,senior,30
8293,69,Female,Watch,Luxury Goods,94.55,Louisiana,M,Brown,Spring,4.8,Yes,Free Shipping,No,50,Cash,Bi-Weekly,senior,14
8294,18,Male,Handbag,Bags & Accessories,116.86,Texas,L,Turquoise,Summer,2.4,Yes,Next Day Air,Yes,31,Cash,Fortnightly,young,14
8295,35,Female,Coat,Outerwear,30.32,Arkansas,S,Charcoal,Summer,1.6,No,Next Day Air,Yes,29,PayPal,Bi-Weekly,adult,14
8296,62,Male,Scarf,Apparel,30.74,Massachusetts,S,Violet,Fall,2,No,2-Day Shipping,No,28,Bank Transfer,Quarterly,senior,90
8297,47,Male,Sandals,Footwear,18.45,West Virginia,XL,Blue,Winter,3.1,No,Free Shipping,Yes,37,Venmo,Bi-Weekly,middle_aged,14
8298,69,Male,Jacket,Outerwear,96.28,New York,L,Red,Summer,2.6,No,Next Day Air,Yes,32,Credit Card,Bi-Weekly,senior,14
8299,41,Male,Shoes,Footwear,74.76,Montana,M,Maroon,Spring,2.991810919,Yes,Free Shipping,No,7,Credit Card,Monthly,adult,30
8300,46,Female,Watch,Luxury Goods,82.49,Delaware,M,Pink,Fall,3.2,Yes,Standard,Yes,17,Venmo,Monthly,middle_aged,30
8301,53,Female,Shorts,Apparel,111.29,Ohio,M,Gray,Summer,4.9,Yes,Express,No,55,Cash,Bi-Weekly,middle_aged,14
8302,69,Female,Hat,Bags & Accessories,36.18,Montana,XL,Blue,Spring,3.4,Yes,2-Day Shipping,No,54,Bank Transfer,Fortnightly,senior,14
8303,56,Female,Jeans,Apparel,50.04,Kentucky,XL,Gold,Summer,3.3,Yes,Free Shipping,No,59,Venmo,Annually,middle_aged,365
8304,21,Female,Hat,Bags & Accessories,89.34,Ohio,XL,Blue,Summer,4.4,Yes,Store Pickup,Yes,48,Debit Card,Annually,young,365
8305,42,Male,Skirt,Apparel,55.75,Delaware,M,Silver,Winter,2.2,No,Express,Yes,36,Cash,Fortnightly,adult,14
8306,60,Female,Boots,Footwear,118.41,Arkansas,L,Turquoise,Fall,2.1,No,Standard,Yes,34,PayPal,Monthly,senior,30
8307,48,Female,Dress,Apparel,28.4,Maine,S,Gray,Winter,3.010953979,No,Store Pickup,No,21,PayPal,Fortnightly,middle_aged,14
8308,30,Male,Sunglasses,Luxury Goods,111.13,Arkansas,M,Purple,Fall,1.8,Yes,2-Day Shipping,No,33,Cash,Fortnightly,young,14
8309,32,Male,Blouse,Apparel,98.74,Massachusetts,XXL,Black,Fall,1.6,No,2-Day Shipping,No,58,Cash,Fortnightly,adult,14
8310,58,Male,Hat,Bags & Accessories,22.24,Rhode Island,XXL,Red,Fall,2.4,No,Free Shipping,Yes,13,Cash,Quarterly,senior,90
8311,26,Female,Sweater,Apparel,24.96,New York,XXL,Green,Fall,2.9,No,Standard,No,29,Credit Card,Fortnightly,young,14
8312,41,Female,Sunglasses,Luxury Goods,68.93,Arkansas,L,Gray,Spring,1.8,No,Express,No,54,Credit Card,Annually,adult,365
8313,49,Male,Blouse,Apparel,92.08,New Hampshire,XL,Blue,Spring,2,No,2-Day Shipping,No,18,Venmo,Fortnightly,middle_aged,14
8314,42,Female,Scarf,Apparel,93.89,California,L,Blue,Spring,3.010953979,Yes,Next Day Air,No,21,PayPal,Monthly,adult,30
8315,53,Male,Jacket,Outerwear,31,Louisiana,XL,Pink,Fall,2.5,No,Express,Yes,53,Bank Transfer,Monthly,middle_aged,30
8316,23,Male,Dress,Apparel,60.19,Hawaii,M,Gray,Winter,1.5,No,Free Shipping,No,22,PayPal,Fortnightly,young,14
8317,54,Male,Shirt,Apparel,22.6,Ohio,L,Silver,Spring,2.1,No,Express,No,10,PayPal,Quarterly,middle_aged,90
8318,63,Male,Sunglasses,Luxury Goods,78.72,California,M,Maroon,Spring,4.4,No,Store Pickup,Yes,48,Credit Card,Annually,senior,365
8319,29,Male,Sandals,Footwear,116.57,New York,M,Brown,Fall,3.4,Yes,Free Shipping,No,52,Venmo,Bi-Weekly,young,14
8320,22,Male,Boots,Footwear,51.39,Oregon,XL,Violet,Winter,4,Yes,Standard,Yes,30,Venmo,Fortnightly,young,14
8321,47,Male,Hat,Bags & Accessories,111.95,California,M,Gray,Spring,2.1,No,Store Pickup,No,48,PayPal,Bi-Weekly,middle_aged,14
8322,33,Female,Coat,Outerwear,23.8,Illinois,M,Gold,Fall,1.7,No,Next Day Air,No,29,Bank Transfer,Monthly,adult,30
8323,24,Female,Watch,Luxury Goods,42.87,California,XL,White,Fall,2.1,No,Store Pickup,No,8,Credit Card,Bi-Weekly,young,14
8324,38,Male,Boots,Footwear,61.51,Florida,XL,Purple,Winter,1.6,No,Next Day Air,Yes,39,Credit Card,Quarterly,adult,90
8325,68,Female,Dress,Apparel,94.24,Massachusetts,XXL,Brown,Spring,1.6,Yes,Standard,Yes,25,PayPal,Quarterly,senior,90
8326,24,Female,Watch,Luxury Goods,106.29,West Virginia,L,Green,Winter,1.9,Yes,2-Day Shipping,Yes,46,PayPal,Monthly,young,30
8327,67,Male,Shoes,Footwear,102.15,New York,M,Brown,Fall,1.3,Yes,Next Day Air,No,56,Venmo,Monthly,senior,30
8328,66,Male,Coat,Outerwear,68.33,West Virginia,M,Olive,Fall,3.2,No,Next Day Air,Yes,43,Bank Transfer,Bi-Weekly,senior,14
8329,35,Male,Hat,Bags & Accessories,110.52,Arkansas,XL,Silver,Fall,2.5,Yes,Express,No,38,Credit Card,Annually,adult,365
8330,59,Male,Boots,Footwear,19.45,Hawaii,M,Turquoise,Winter,2.3,Yes,Next Day Air,Yes,7,Venmo,Bi-Weekly,senior,14
8331,65,Female,Scarf,Apparel,116.7,Wyoming,XXL,Silver,Spring,3.2,Yes,Next Day Air,Yes,45,Cash,Bi-Weekly,senior,14
8332,63,Male,Belt,Bags & Accessories,24.45,Kentucky,L,Brown,Winter,2.972365196,Yes,Store Pickup,No,41,Credit Card,Weekly,senior,7
8333,64,Female,Handbag,Bags & Accessories,27.38,Wyoming,M,Gold,Winter,1.1,No,Free Shipping,Yes,24,PayPal,Bi-Weekly,senior,14
8334,46,Male,Shoes,Footwear,31.62,Arkansas,M,Maroon,Winter,2.991810919,Yes,Express,Yes,49,Credit Card,Annually,middle_aged,365
8335,37,Male,Sunglasses,Luxury Goods,99.37,Hawaii,S,Teal,Winter,4.9,Yes,Express,No,42,Cash,Bi-Weekly,adult,14
8336,61,Male,Shirt,Apparel,30.8,Louisiana,XL,Yellow,Fall,3.8,No,Next Day Air,No,31,Bank Transfer,Monthly,senior,30
8337,32,Female,Jeans,Apparel,42.83,Ohio,S,Brown,Winter,2.2,Yes,Free Shipping,Yes,57,Credit Card,Monthly,adult,30
8338,29,Male,Dress,Apparel,34.53,Missouri,L,Brown,Summer,4.8,Yes,Next Day Air,No,7,Bank Transfer,Monthly,young,30
8339,22,Male,Sunglasses,Luxury Goods,25.97,California,L,Pink,Spring,3.6,Yes,2-Day Shipping,Yes,19,Debit Card,Monthly,young,30
8340,26,Female,Jacket,Outerwear,100.19,Delaware,M,White,Summer,4.8,No,2-Day Shipping,No,43,PayPal,Monthly,young,30
8341,27,Male,Jeans,Apparel,81.59,Hawaii,L,Purple,Fall,3.1,Yes,Express,No,24,PayPal,Bi-Weekly,young,14
8342,36,Female,Dress,Apparel,62.89,Kentucky,M,Silver,Spring,1.3,No,Next Day Air,No,10,Credit Card,Fortnightly,adult,14
8343,20,Male,Shirt,Apparel,84.44,Illinois,S,Blue,Summer,3.4,Yes,Next Day Air,No,43,PayPal,Quarterly,young,90
8344,66,Male,Jeans,Apparel,24.65,New Hampshire,L,Pink,Spring,1.2,No,Express,No,39,Venmo,Quarterly,senior,90
8345,22,Male,Belt,Bags & Accessories,48.66,Louisiana,L,Olive,Summer,3.2,Yes,Next Day Air,Yes,11,Venmo,Quarterly,young,90
8346,53,Male,Sandals,Footwear,34.09,Oregon,S,Turquoise,Summer,1.5,Yes,2-Day Shipping,Yes,25,Cash,Weekly,middle_aged,7
8347,69,Female,Jacket,Outerwear,98.87,Missouri,L,Purple,Spring,2.982608696,Yes,Free Shipping,Yes,8,Cash,Weekly,senior,7
8348,35,Male,Jacket,Outerwear,98.99,Florida,L,Violet,Spring,4.3,Yes,Standard,Yes,29,Cash,Monthly,adult,30
8349,64,Male,Watch,Luxury Goods,94.33,Arkansas,S,Charcoal,Fall,3.016713881,Yes,Next Day Air,Yes,28,Debit Card,Annually,senior,365
8350,46,Female,Sandals,Footwear,77.18,Oregon,M,Violet,Summer,3.2,No,Standard,Yes,36,Venmo,Fortnightly,middle_aged,14
8351,64,Male,Blouse,Apparel,46.63,Oregon,L,Yellow,Spring,3.2,No,Express,Yes,13,Credit Card,Annually,senior,365
8352,58,Female,Scarf,Apparel,72.26,Missouri,S,Olive,Spring,2.9,No,Express,No,11,Cash,Fortnightly,senior,14
8353,54,Female,Shirt,Apparel,103.77,Massachusetts,XL,Brown,Fall,1.6,No,Express,Yes,48,Bank Transfer,Weekly,middle_aged,7
8354,26,Female,Handbag,Bags & Accessories,107.26,New York,M,Brown,Fall,3.6,No,Free Shipping,No,2,Bank Transfer,Fortnightly,young,14
8355,68,Male,Skirt,Apparel,76.85,Ohio,S,Violet,Spring,4,Yes,Standard,No,23,Credit Card,Weekly,senior,7
8356,20,Female,Sandals,Footwear,45.34,Arkansas,L,Yellow,Fall,1.6,No,Free Shipping,Yes,23,PayPal,Weekly,young,7
8357,19,Female,Jeans,Apparel,46.84,West Virginia,L,Teal,Summer,3.6,No,Express,Yes,36,Credit Card,Quarterly,young,90
8358,68,Female,Sweater,Apparel,119.99,Montana,S,Violet,Summer,3.8,No,Free Shipping,Yes,45,Cash,Fortnightly,senior,14
8359,54,Female,Handbag,Bags & Accessories,116.41,Texas,S,Violet,Spring,1,No,Free Shipping,Yes,15,PayPal,Monthly,middle_aged,30
8360,44,Female,Sunglasses,Luxury Goods,110.35,Ohio,M,Black,Winter,1,Yes,Next Day Air,No,48,Venmo,Annually,middle_aged,365
8361,40,Male,Dress,Apparel,56.03,Kentucky,S,Black,Winter,3.8,Yes,Standard,Yes,27,PayPal,Bi-Weekly,adult,14
8362,49,Female,Scarf,Apparel,58.93,West Virginia,M,Olive,Summer,2.7,Yes,Next Day Air,Yes,8,Venmo,Bi-Weekly,middle_aged,14
8363,43,Male,Sweater,Apparel,20.27,Illinois,L,Red,Spring,2.1,No,Store Pickup,No,59,PayPal,Fortnightly,adult,14
8364,56,Female,Boots,Footwear,87.81,Massachusetts,M,Gold,Winter,2.2,Yes,Standard,No,50,Credit Card,Annually,middle_aged,365
8365,47,Male,Sandals,Footwear,100.06,Wyoming,L,Charcoal,Fall,2.3,No,Standard,Yes,16,PayPal,Quarterly,middle_aged,90
8366,30,Female,Shirt,Apparel,46.36,California,M,Yellow,Fall,3.010953979,Yes,Express,No,36,Debit Card,Annually,young,365
8367,43,Male,Shorts,Apparel,51.57,New York,L,Gray,Spring,4.9,Yes,Standard,No,52,Cash,Monthly,adult,30
8368,50,Male,Dress,Apparel,98.71,Texas,L,Teal,Winter,1.5,No,Free Shipping,No,12,Cash,Quarterly,middle_aged,90
8369,25,Male,Shirt,Apparel,101.5,Missouri,XL,Blue,Fall,1.9,No,Store Pickup,No,11,Bank Transfer,Weekly,young,7
8370,57,Female,Sweater,Apparel,35.44,Delaware,L,Red,Spring,2.4,Yes,Free Shipping,No,31,Bank Transfer,Quarterly,senior,90
8371,65,Male,Jacket,Outerwear,109.67,Maine,L,Green,Fall,1.8,Yes,Express,Yes,22,Bank Transfer,Bi-Weekly,senior,14
8372,56,Female,Shorts,Apparel,26.61,Missouri,M,White,Summer,2.6,Yes,2-Day Shipping,No,47,Credit Card,Quarterly,middle_aged,90
8373,49,Female,Dress,Apparel,18.03,Delaware,XXL,Pink,Spring,1,No,Express,Yes,48,Cash,Bi-Weekly,middle_aged,14
8374,43,Female,Handbag,Bags & Accessories,16.46,Montana,S,Silver,Fall,3.7,Yes,2-Day Shipping,No,8,Venmo,Weekly,adult,7
8375,59,Male,Hat,Bags & Accessories,35.94,Oregon,S,Gold,Spring,4.6,No,Express,No,10,Bank Transfer,Weekly,senior,7
8376,41,Female,Belt,Bags & Accessories,112.06,Ohio,XL,Turquoise,Fall,3.7,Yes,Standard,No,19,Credit Card,Fortnightly,adult,14
8377,44,Male,Handbag,Bags & Accessories,112.37,Arkansas,M,Violet,Fall,1.2,No,Standard,Yes,18,Cash,Bi-Weekly,middle_aged,14
8378,40,Female,Shirt,Apparel,64.2,Oregon,L,Brown,Fall,3,No,2-Day Shipping,Yes,14,Credit Card,Monthly,adult,30
8379,67,Male,Belt,Bags & Accessories,85.76,Delaware,L,Violet,Winter,4,No,2-Day Shipping,Yes,54,Credit Card,Fortnightly,senior,14
8380,29,Male,Sunglasses,Luxury Goods,26.83,Louisiana,XXL,Charcoal,Fall,4.7,No,Express,Yes,42,Cash,Weekly,young,7
8381,43,Female,Shoes,Footwear,72.94,Wyoming,S,Red,Winter,1.2,No,Standard,No,21,Credit Card,Monthly,adult,30
8382,19,Male,Scarf,Apparel,41.44,Louisiana,M,Brown,Winter,3.3,Yes,2-Day Shipping,No,54,PayPal,Weekly,young,7
8383,35,Male,Dress,Apparel,50.24,Massachusetts,XXL,Charcoal,Winter,3.010953979,No,Free Shipping,No,23,Bank Transfer,Bi-Weekly,adult,14
8384,19,Female,Skirt,Apparel,119.16,California,S,Teal,Fall,4,Yes,Express,No,17,Venmo,Fortnightly,young,14
8385,64,Female,Belt,Bags & Accessories,54.96,Texas,L,Purple,Spring,1.3,No,Standard,No,23,Venmo,Weekly,senior,7
8386,53,Female,Skirt,Apparel,52.29,Hawaii,XL,White,Winter,1.8,No,Next Day Air,No,34,Bank Transfer,Quarterly,middle_aged,90
8387,19,Female,Watch,Luxury Goods,105.62,Kentucky,M,Black,Winter,3,Yes,Standard,No,18,Cash,Annually,young,365
8388,43,Male,Scarf,Apparel,26.44,West Virginia,L,Olive,Fall,4.7,No,Express,Yes,31,PayPal,Fortnightly,adult,14
8389,54,Male,Watch,Luxury Goods,107.82,New Hampshire,S,Purple,Summer,3.4,Yes,Free Shipping,Yes,17,Venmo,Weekly,middle_aged,7
8390,46,Male,Belt,Bags & Accessories,92.08,Illinois,M,Blue,Fall,2.5,Yes,Free Shipping,No,19,Venmo,Fortnightly,middle_aged,14
8391,35,Female,Sweater,Apparel,76.44,Delaware,M,Blue,Fall,1.4,Yes,Free Shipping,No,25,Credit Card,Quarterly,adult,90
8392,30,Male,Sunglasses,Luxury Goods,100.17,Louisiana,L,Green,Spring,2.4,No,Store Pickup,No,16,Credit Card,Monthly,young,30
8393,26,Male,Sunglasses,Luxury Goods,111.01,West Virginia,M,Yellow,Summer,3.016713881,No,Next Day Air,No,50,Bank Transfer,Fortnightly,young,14
8394,64,Female,Blouse,Apparel,79.89,California,L,Gray,Winter,2.4,Yes,2-Day Shipping,No,51,PayPal,Fortnightly,senior,14
8395,56,Male,Boots,Footwear,19.33,California,L,Gold,Summer,2.4,Yes,Next Day Air,No,40,Cash,Quarterly,middle_aged,90
8396,55,Male,Dress,Apparel,27.83,Wyoming,XL,Purple,Spring,2.7,Yes,Free Shipping,No,29,PayPal,Monthly,middle_aged,30
8397,56,Male,Boots,Footwear,104.77,Hawaii,L,Black,Fall,3.5,No,Standard,Yes,13,Venmo,Monthly,middle_aged,30
8398,50,Female,Skirt,Apparel,49.74,Massachusetts,L,Charcoal,Fall,4.5,No,2-Day Shipping,No,30,Credit Card,Fortnightly,middle_aged,14
8399,22,Male,Sandals,Footwear,42.67,Florida,M,Charcoal,Spring,1.1,Yes,2-Day Shipping,No,46,PayPal,Quarterly,young,90
8400,47,Male,Jacket,Outerwear,44.13,Florida,L,Teal,Winter,4.6,Yes,Free Shipping,No,32,Cash,Quarterly,middle_aged,90
8401,63,Female,Sandals,Footwear,60.9,Missouri,M,Turquoise,Spring,1.8,No,Store Pickup,Yes,47,Bank Transfer,Fortnightly,senior,14
8402,60,Male,Shirt,Apparel,46.89,West Virginia,M,Gold,Spring,3.3,No,Express,No,22,PayPal,Fortnightly,senior,14
8403,26,Male,Sweater,Apparel,108.42,New York,L,Blue,Fall,4.3,Yes,Free Shipping,No,3,PayPal,Monthly,young,30
8404,21,Female,Sweater,Apparel,117.68,Delaware,L,Brown,Spring,2.5,No,2-Day Shipping,Yes,29,Credit Card,Weekly,young,7
8405,34,Female,Hat,Bags & Accessories,115.76,Arkansas,L,Blue,Summer,1.1,No,Express,Yes,59,Debit Card,Monthly,adult,30
8406,35,Male,Handbag,Bags & Accessories,63.08,Hawaii,XL,Gold,Fall,4.1,No,Next Day Air,No,5,Venmo,Bi-Weekly,adult,14
8407,47,Male,Dress,Apparel,33.98,Texas,M,Green,Fall,3.010953979,No,Standard,No,15,Credit Card,Weekly,middle_aged,7
8408,33,Male,Dress,Apparel,84.7,Wyoming,XL,Maroon,Fall,2.3,No,Store Pickup,Yes,27,Bank Transfer,Weekly,adult,7
8409,45,Female,Jeans,Apparel,54.83,Texas,S,Silver,Winter,3.2,No,Express,Yes,55,Cash,Weekly,middle_aged,7
8410,35,Female,Boots,Footwear,39.63,Missouri,XL,Purple,Fall,1.5,No,Next Day Air,No,11,Bank Transfer,Quarterly,adult,90
8411,31,Male,Jacket,Outerwear,29.62,Maine,S,White,Winter,4.1,No,Free Shipping,No,17,Cash,Weekly,young,7
8412,38,Female,Sunglasses,Luxury Goods,56.55,Ohio,M,Olive,Winter,3.9,Yes,Store Pickup,No,3,PayPal,Quarterly,adult,90
8413,69,Female,Handbag,Bags & Accessories,56.13,New York,XL,Green,Spring,4.1,No,Next Day Air,No,54,Cash,Quarterly,senior,90
8414,36,Female,Boots,Footwear,118.76,Louisiana,XL,Gold,Spring,3.7,No,Next Day Air,Yes,17,Bank Transfer,Bi-Weekly,adult,14
8415,44,Male,Watch,Luxury Goods,86.19,Missouri,M,Silver,Winter,3.016713881,Yes,Free Shipping,No,35,Venmo,Weekly,middle_aged,7
8416,51,Female,Handbag,Bags & Accessories,90.92,Maine,S,Teal,Spring,3.3,Yes,2-Day Shipping,Yes,18,PayPal,Monthly,middle_aged,30
8417,49,Male,Shirt,Apparel,116.04,Delaware,L,Green,Winter,4.9,Yes,Standard,No,15,PayPal,Bi-Weekly,middle_aged,14
8418,51,Male,Dress,Apparel,50.65,New York,M,Teal,Fall,2.5,Yes,Store Pickup,Yes,59,Debit Card,Monthly,middle_aged,30
8419,39,Female,Shorts,Apparel,66.96,Hawaii,XXL,Blue,Fall,2.2,Yes,Next Day Air,No,11,Cash,Weekly,adult,7
8420,45,Male,Shoes,Footwear,45.72,Illinois,XL,Maroon,Winter,1.5,No,Free Shipping,Yes,4,Credit Card,Bi-Weekly,middle_aged,14
8421,64,Male,Shorts,Apparel,61.36,Montana,L,Turquoise,Fall,4.6,Yes,2-Day Shipping,Yes,38,Cash,Annually,senior,365
8422,44,Female,Watch,Luxury Goods,52.93,Maine,XL,Teal,Summer,1.3,No,Express,Yes,18,Bank Transfer,Bi-Weekly,middle_aged,14
8423,38,Female,Scarf,Apparel,106.48,Hawaii,M,Pink,Winter,3.010953979,Yes,2-Day Shipping,Yes,42,Venmo,Monthly,adult,30
8424,38,Female,Watch,Luxury Goods,30.71,California,S,Black,Winter,2.5,No,Store Pickup,No,35,Venmo,Quarterly,adult,90
8425,32,Male,Coat,Outerwear,30.29,Maine,L,Olive,Fall,2,No,2-Day Shipping,No,29,Bank Transfer,Weekly,adult,7
8426,67,Female,Dress,Apparel,73.03,Oregon,L,Black,Spring,2.7,Yes,Store Pickup,Yes,14,Debit Card,Monthly,senior,30
8427,19,Female,Hat,Bags & Accessories,17.51,Oregon,XL,Yellow,Fall,3.2,Yes,Standard,No,16,Credit Card,Fortnightly,young,14
8428,65,Female,Shoes,Footwear,55.41,Ohio,M,Black,Fall,1.5,Yes,2-Day Shipping,Yes,10,Debit Card,Fortnightly,senior,14
8429,30,Male,Boots,Footwear,61.61,Rhode Island,L,Turquoise,Winter,3.1,No,Express,Yes,42,Debit Card,Monthly,young,30
8430,44,Female,Jeans,Apparel,22.37,New Hampshire,M,Charcoal,Summer,3.8,Yes,2-Day Shipping,No,53,Debit Card,Fortnightly,middle_aged,14
8431,36,Male,Jeans,Apparel,36.52,New York,M,Olive,Winter,3.4,No,2-Day Shipping,Yes,27,Cash,Weekly,adult,7
8432,53,Male,Watch,Luxury Goods,50.6,Kentucky,L,Brown,Spring,4.8,Yes,Next Day Air,No,48,Debit Card,Fortnightly,middle_aged,14
8433,67,Female,Jacket,Outerwear,32.55,Arkansas,S,Blue,Spring,1.2,Yes,Standard,No,14,Bank Transfer,Monthly,senior,30
8434,42,Female,Sunglasses,Luxury Goods,26.23,Texas,L,Gray,Winter,4.7,Yes,Store Pickup,Yes,34,Cash,Bi-Weekly,adult,14
8435,24,Female,Blouse,Apparel,71.79,Louisiana,L,Yellow,Fall,2.3,No,Express,No,9,Venmo,Quarterly,young,90
8436,20,Male,Scarf,Apparel,80.62,Kentucky,M,Turquoise,Winter,4.9,No,Next Day Air,Yes,54,Venmo,Bi-Weekly,young,14
8437,48,Female,Hat,Bags & Accessories,21.62,Missouri,XXL,Maroon,Fall,1.8,No,Next Day Air,Yes,33,PayPal,Bi-Weekly,middle_aged,14
8438,31,Female,Boots,Footwear,70.68,California,M,Purple,Winter,4.4,Yes,Next Day Air,Yes,20,Credit Card,Bi-Weekly,young,14
8439,20,Female,Sunglasses,Luxury Goods,92.33,Illinois,M,Charcoal,Spring,3.4,No,Store Pickup,No,44,Venmo,Monthly,young,30
8440,44,Male,Sweater,Apparel,53.18,Maine,XL,White,Fall,4.6,Yes,Next Day Air,Yes,2,PayPal,Quarterly,middle_aged,90
8441,34,Female,Jacket,Outerwear,41.44,Texas,L,Pink,Winter,3.7,No,Free Shipping,No,9,PayPal,Quarterly,adult,90
8442,38,Male,Shoes,Footwear,94.88,Rhode Island,XL,Pink,Fall,3.4,Yes,Standard,No,20,PayPal,Bi-Weekly,adult,14
8443,44,Female,Watch,Luxury Goods,108.94,Louisiana,M,Brown,Summer,2.1,Yes,Free Shipping,Yes,32,PayPal,Annually,middle_aged,365
8444,24,Female,Coat,Outerwear,38.41,Montana,L,Gray,Winter,3,No,Express,Yes,53,PayPal,Fortnightly,young,14
8445,34,Male,Blouse,Apparel,37.3,Arkansas,XXL,Charcoal,Fall,2.5,Yes,Express,Yes,18,Cash,Monthly,adult,30
8446,45,Male,Sandals,Footwear,63.7,California,L,Gold,Winter,3.5,Yes,Standard,Yes,17,Venmo,Weekly,middle_aged,7
8447,42,Female,Sandals,Footwear,17.46,Florida,L,Silver,Winter,3.2,No,Standard,Yes,11,Venmo,Annually,adult,365
8448,61,Male,Sweater,Apparel,36.37,New York,M,Yellow,Summer,2.5,Yes,2-Day Shipping,Yes,58,Bank Transfer,Bi-Weekly,senior,14
8449,43,Female,Handbag,Bags & Accessories,36.12,Kentucky,L,Charcoal,Winter,2.3,Yes,Express,Yes,44,Credit Card,Monthly,adult,30
8450,47,Female,Scarf,Apparel,28.73,Delaware,M,Teal,Winter,4.8,No,Next Day Air,No,17,Debit Card,Quarterly,middle_aged,90
8451,65,Male,Sandals,Footwear,85.07,Delaware,XXL,Violet,Spring,2.991810919,No,Store Pickup,No,11,Debit Card,Weekly,senior,7
8452,67,Male,Shorts,Apparel,91.17,Delaware,L,Purple,Summer,1.3,Yes,Standard,No,43,Cash,Fortnightly,senior,14
8453,65,Male,Sunglasses,Luxury Goods,111.18,Ohio,M,Black,Fall,3.5,Yes,2-Day Shipping,Yes,32,Venmo,Bi-Weekly,senior,14
8454,33,Male,Jacket,Outerwear,113.76,Oregon,XXL,White,Summer,2.982608696,No,Standard,No,29,PayPal,Bi-Weekly,adult,14
8455,33,Male,Jeans,Apparel,64.26,Montana,S,Turquoise,Winter,2.4,No,Free Shipping,Yes,43,Venmo,Fortnightly,adult,14
8456,46,Male,Jacket,Outerwear,63.31,Missouri,S,Violet,Fall,4.7,No,Free Shipping,No,9,Credit Card,Weekly,middle_aged,7
8457,66,Female,Dress,Apparel,112.04,Illinois,M,Gold,Spring,2.6,No,Free Shipping,No,39,Credit Card,Monthly,senior,30
8458,62,Male,Sandals,Footwear,117.69,Arkansas,M,Olive,Fall,4.7,Yes,Standard,Yes,39,PayPal,Annually,senior,365
8459,26,Male,Boots,Footwear,111.28,Montana,XL,Black,Summer,2.8,Yes,Next Day Air,Yes,7,Debit Card,Monthly,young,30
8460,28,Male,Sunglasses,Luxury Goods,90.38,Texas,M,Green,Summer,4.1,Yes,Free Shipping,Yes,15,Bank Transfer,Weekly,young,7
8461,23,Male,Boots,Footwear,60.1,Hawaii,M,Gold,Summer,3,No,2-Day Shipping,Yes,53,Cash,Annually,young,365
8462,62,Male,Sunglasses,Luxury Goods,20.31,Oregon,M,Brown,Fall,3.016713881,No,Free Shipping,Yes,5,Credit Card,Fortnightly,senior,14
8463,38,Male,Sandals,Footwear,117.81,New Hampshire,XL,Blue,Winter,2.3,Yes,Next Day Air,No,51,Bank Transfer,Quarterly,adult,90
8464,56,Female,Blouse,Apparel,64.67,Louisiana,L,Purple,Fall,4.9,Yes,Free Shipping,No,49,Credit Card,Fortnightly,middle_aged,14
8465,66,Female,Shoes,Footwear,102.31,Ohio,XL,Blue,Summer,4.3,Yes,2-Day Shipping,No,7,Credit Card,Bi-Weekly,senior,14
8466,47,Female,Dress,Apparel,75.41,Kentucky,M,Pink,Winter,3.6,No,Standard,No,23,Credit Card,Bi-Weekly,middle_aged,14
8467,45,Male,Hat,Bags & Accessories,62.97,Missouri,L,Purple,Winter,2,No,2-Day Shipping,No,24,Credit Card,Weekly,middle_aged,7
